match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1475248,2025,2025-04-21,"National Stadium, Karachi",1,12.3,Peshawar Zalmi,Karachi Kings,Hussain Talat,Mohammad Haris,Mir Hamza,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,12.4,Peshawar Zalmi,Karachi Kings,Mohammad Haris,Hussain Talat,Mir Hamza,2,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,12.5,Peshawar Zalmi,Karachi Kings,Mohammad Haris,Hussain Talat,Mir Hamza,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,12.6,Peshawar Zalmi,Karachi Kings,Hussain Talat,Mohammad Haris,Mir Hamza,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,13.1,Peshawar Zalmi,Karachi Kings,Hussain Talat,Mohammad Haris,Mohammad Nabi,2,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,13.2,Peshawar Zalmi,Karachi Kings,Hussain Talat,Mohammad Haris,Mohammad Nabi,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,13.3,Peshawar Zalmi,Karachi Kings,Mohammad Haris,Hussain Talat,Mohammad Nabi,4,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,13.4,Peshawar Zalmi,Karachi Kings,Mohammad Haris,Hussain Talat,Mohammad Nabi,4,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,13.5,Peshawar Zalmi,Karachi Kings,Mohammad Haris,Hussain Talat,Mohammad Nabi,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,13.6,Peshawar Zalmi,Karachi Kings,Hussain Talat,Mohammad Haris,Mohammad Nabi,0,1,,,,1,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,14.1,Peshawar Zalmi,Karachi Kings,Hussain Talat,Mohammad Haris,Aamer Jamal,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,14.2,Peshawar Zalmi,Karachi Kings,Hussain Talat,Mohammad Haris,Aamer Jamal,4,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,14.3,Peshawar Zalmi,Karachi Kings,Hussain Talat,Mohammad Haris,Aamer Jamal,0,0,,,,,,caught and bowled,Hussain Talat,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,14.4,Peshawar Zalmi,Karachi Kings,MJ Owen,Mohammad Haris,Aamer Jamal,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,14.5,Peshawar Zalmi,Karachi Kings,MJ Owen,Mohammad Haris,Aamer Jamal,4,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,14.6,Peshawar Zalmi,Karachi Kings,MJ Owen,Mohammad Haris,Aamer Jamal,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,15.1,Peshawar Zalmi,Karachi Kings,Mohammad Haris,MJ Owen,Khushdil Shah,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,15.2,Peshawar Zalmi,Karachi Kings,Mohammad Haris,MJ Owen,Khushdil Shah,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,15.3,Peshawar Zalmi,Karachi Kings,MJ Owen,Mohammad Haris,Khushdil Shah,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,15.4,Peshawar Zalmi,Karachi Kings,MJ Owen,Mohammad Haris,Khushdil Shah,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,15.5,Peshawar Zalmi,Karachi Kings,Mohammad Haris,MJ Owen,Khushdil Shah,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,15.6,Peshawar Zalmi,Karachi Kings,MJ Owen,Mohammad Haris,Khushdil Shah,0,0,,,,,,lbw,MJ Owen,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,16.1,Peshawar Zalmi,Karachi Kings,Mohammad Haris,Abdul Samad,Abbas Afridi,4,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,16.2,Peshawar Zalmi,Karachi Kings,Mohammad Haris,Abdul Samad,Abbas Afridi,0,0,,,,,,caught,Mohammad Haris,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,16.3,Peshawar Zalmi,Karachi Kings,AS Joseph,Abdul Samad,Abbas Afridi,2,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,16.4,Peshawar Zalmi,Karachi Kings,AS Joseph,Abdul Samad,Abbas Afridi,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,16.5,Peshawar Zalmi,Karachi Kings,AS Joseph,Abdul Samad,Abbas Afridi,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,16.6,Peshawar Zalmi,Karachi Kings,AS Joseph,Abdul Samad,Abbas Afridi,4,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,17.1,Peshawar Zalmi,Karachi Kings,Abdul Samad,AS Joseph,Hasan Ali,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,17.2,Peshawar Zalmi,Karachi Kings,AS Joseph,Abdul Samad,Hasan Ali,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,17.3,Peshawar Zalmi,Karachi Kings,Abdul Samad,AS Joseph,Hasan Ali,0,1,,1,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,17.4,Peshawar Zalmi,Karachi Kings,Abdul Samad,AS Joseph,Hasan Ali,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,17.5,Peshawar Zalmi,Karachi Kings,Abdul Samad,AS Joseph,Hasan Ali,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,17.6,Peshawar Zalmi,Karachi Kings,Abdul Samad,AS Joseph,Hasan Ali,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,17.7,Peshawar Zalmi,Karachi Kings,AS Joseph,Abdul Samad,Hasan Ali,6,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,18.1,Peshawar Zalmi,Karachi Kings,Abdul Samad,AS Joseph,Abbas Afridi,0,0,,,,,,caught,Abdul Samad,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,18.2,Peshawar Zalmi,Karachi Kings,L Wood,AS Joseph,Abbas Afridi,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,18.3,Peshawar Zalmi,Karachi Kings,AS Joseph,L Wood,Abbas Afridi,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,18.4,Peshawar Zalmi,Karachi Kings,L Wood,AS Joseph,Abbas Afridi,0,1,1,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,18.5,Peshawar Zalmi,Karachi Kings,L Wood,AS Joseph,Abbas Afridi,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,18.6,Peshawar Zalmi,Karachi Kings,AS Joseph,L Wood,Abbas Afridi,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,18.7,Peshawar Zalmi,Karachi Kings,L Wood,AS Joseph,Abbas Afridi,0,0,,,,,,caught,L Wood,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,19.1,Peshawar Zalmi,Karachi Kings,AS Joseph,Arif Yaqoob,Hasan Ali,2,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,19.2,Peshawar Zalmi,Karachi Kings,AS Joseph,Arif Yaqoob,Hasan Ali,2,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,19.3,Peshawar Zalmi,Karachi Kings,AS Joseph,Arif Yaqoob,Hasan Ali,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,19.4,Peshawar Zalmi,Karachi Kings,Arif Yaqoob,AS Joseph,Hasan Ali,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,19.5,Peshawar Zalmi,Karachi Kings,AS Joseph,Arif Yaqoob,Hasan Ali,0,1,1,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,19.6,Peshawar Zalmi,Karachi Kings,AS Joseph,Arif Yaqoob,Hasan Ali,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",1,19.7,Peshawar Zalmi,Karachi Kings,AS Joseph,Arif Yaqoob,Hasan Ali,4,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,0.1,Karachi Kings,Peshawar Zalmi,TL Seifert,DA Warner,L Wood,0,0,,,,,,lbw,TL Seifert,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,0.2,Karachi Kings,Peshawar Zalmi,JM Vince,DA Warner,L Wood,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,0.3,Karachi Kings,Peshawar Zalmi,JM Vince,DA Warner,L Wood,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,0.4,Karachi Kings,Peshawar Zalmi,DA Warner,JM Vince,L Wood,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,0.5,Karachi Kings,Peshawar Zalmi,DA Warner,JM Vince,L Wood,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,0.6,Karachi Kings,Peshawar Zalmi,DA Warner,JM Vince,L Wood,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,1.1,Karachi Kings,Peshawar Zalmi,JM Vince,DA Warner,AS Joseph,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,1.2,Karachi Kings,Peshawar Zalmi,JM Vince,DA Warner,AS Joseph,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,1.3,Karachi Kings,Peshawar Zalmi,JM Vince,DA Warner,AS Joseph,4,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,1.4,Karachi Kings,Peshawar Zalmi,JM Vince,DA Warner,AS Joseph,2,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,1.5,Karachi Kings,Peshawar Zalmi,JM Vince,DA Warner,AS Joseph,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,1.6,Karachi Kings,Peshawar Zalmi,JM Vince,DA Warner,AS Joseph,4,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,2.1,Karachi Kings,Peshawar Zalmi,DA Warner,JM Vince,L Wood,4,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,2.2,Karachi Kings,Peshawar Zalmi,DA Warner,JM Vince,L Wood,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,2.3,Karachi Kings,Peshawar Zalmi,DA Warner,JM Vince,L Wood,2,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,2.4,Karachi Kings,Peshawar Zalmi,DA Warner,JM Vince,L Wood,0,1,1,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,2.5,Karachi Kings,Peshawar Zalmi,DA Warner,JM Vince,L Wood,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,2.6,Karachi Kings,Peshawar Zalmi,JM Vince,DA Warner,L Wood,0,0,,,,,,caught,JM Vince,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,2.7,Karachi Kings,Peshawar Zalmi,Saad Baig,DA Warner,L Wood,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,3.1,Karachi Kings,Peshawar Zalmi,DA Warner,Saad Baig,Ali Raza,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,3.2,Karachi Kings,Peshawar Zalmi,DA Warner,Saad Baig,Ali Raza,0,1,1,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,3.3,Karachi Kings,Peshawar Zalmi,DA Warner,Saad Baig,Ali Raza,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,3.4,Karachi Kings,Peshawar Zalmi,Saad Baig,DA Warner,Ali Raza,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,3.5,Karachi Kings,Peshawar Zalmi,Saad Baig,DA Warner,Ali Raza,1,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,3.6,Karachi Kings,Peshawar Zalmi,DA Warner,Saad Baig,Ali Raza,0,0,,,,,,,,,
1475248,2025,2025-04-21,"National Stadium, Karachi",2,3.7,Karachi Kings,Peshawar Zalmi,DA Warner,Saad Baig,Ali Raza,0,1,1,,,,,,,,
