match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,0.1,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,Saim Ayub,2,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,0.2,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,Saim Ayub,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,0.3,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Saim Ayub,4,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,0.4,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Saim Ayub,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,0.5,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Saim Ayub,4,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,0.6,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Saim Ayub,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,1.1,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,Mohammad Ali,4,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,1.2,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,Mohammad Ali,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,1.3,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,Mohammad Ali,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,1.4,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Mohammad Ali,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,1.5,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Mohammad Ali,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,1.6,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,Mohammad Ali,4,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,2.1,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Ali Raza,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,2.2,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Ali Raza,4,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,2.3,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Ali Raza,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,2.4,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Ali Raza,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,2.5,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,Ali Raza,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,2.6,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,Ali Raza,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,3.1,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,AS Joseph,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,3.2,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,AS Joseph,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,3.3,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,AS Joseph,4,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,3.4,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,AS Joseph,6,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,3.5,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,AS Joseph,4,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,3.6,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,AS Joseph,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,4.1,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Mohammad Ali,6,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,4.2,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Mohammad Ali,2,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,4.3,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Mohammad Ali,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,4.4,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,Mohammad Ali,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,4.5,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Mohammad Ali,4,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,4.6,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Mohammad Ali,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,5.1,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Ali Raza,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,5.2,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,Ali Raza,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,5.3,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,Ali Raza,0,1,,,,1,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,5.4,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Ali Raza,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,5.5,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,Ali Raza,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,5.6,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,FH Allen,Ali Raza,4,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,6.1,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Sufiyan Muqeem,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,6.2,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Sufiyan Muqeem,6,1,,1,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,6.3,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Sufiyan Muqeem,6,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,6.4,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Sufiyan Muqeem,6,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,6.5,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Sufiyan Muqeem,4,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,6.6,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Sufiyan Muqeem,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,6.7,Quetta Gladiators,Peshawar Zalmi,FH Allen,Saud Shakeel,Sufiyan Muqeem,0,0,,,,,,caught,FH Allen,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,7.1,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,Hassan Nawaz,Hussain Talat,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,7.2,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,Hassan Nawaz,Hussain Talat,4,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,7.3,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,Hassan Nawaz,Hussain Talat,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,7.4,Quetta Gladiators,Peshawar Zalmi,Hassan Nawaz,Saud Shakeel,Hussain Talat,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,7.5,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,Hassan Nawaz,Hussain Talat,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,7.6,Quetta Gladiators,Peshawar Zalmi,Hassan Nawaz,Saud Shakeel,Hussain Talat,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,8.1,Quetta Gladiators,Peshawar Zalmi,Hassan Nawaz,Saud Shakeel,AS Joseph,6,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,8.2,Quetta Gladiators,Peshawar Zalmi,Hassan Nawaz,Saud Shakeel,AS Joseph,0,1,,1,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,8.3,Quetta Gladiators,Peshawar Zalmi,Hassan Nawaz,Saud Shakeel,AS Joseph,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,8.4,Quetta Gladiators,Peshawar Zalmi,Hassan Nawaz,Saud Shakeel,AS Joseph,2,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,8.5,Quetta Gladiators,Peshawar Zalmi,Hassan Nawaz,Saud Shakeel,AS Joseph,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,8.6,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,Hassan Nawaz,AS Joseph,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,8.7,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,Hassan Nawaz,AS Joseph,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,9.1,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,Hassan Nawaz,Sufiyan Muqeem,0,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,9.2,Quetta Gladiators,Peshawar Zalmi,Saud Shakeel,Hassan Nawaz,Sufiyan Muqeem,1,0,,,,,,,,,
1475239,2025,2025-04-12,Rawalpindi Cricket Stadium,1,9.3,Quetta Gladiators,Peshawar Zalmi,Hassan Nawaz,Saud Shakeel,Sufiyan Muqeem,0,0,,,,,,,,,
