match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,0.1,Multan Sultans,Lahore Qalandars,Yasir Khan,Mohammad Rizwan,Shaheen Shah Afridi,0,1,1,,,,,,,,
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,0.2,Multan Sultans,Lahore Qalandars,Yasir Khan,Mohammad Rizwan,Shaheen Shah Afridi,0,0,,,,,,,,,
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,0.3,Multan Sultans,Lahore Qalandars,Yasir Khan,Mohammad Rizwan,Shaheen Shah Afridi,1,0,,,,,,,,,
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,0.4,Multan Sultans,Lahore Qalandars,Mohammad Rizwan,Yasir Khan,Shaheen Shah Afridi,0,0,,,,,,,,,
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,0.5,Multan Sultans,Lahore Qalandars,Mohammad Rizwan,Yasir Khan,Shaheen Shah Afridi,0,0,,,,,,,,,
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,0.6,Multan Sultans,Lahore Qalandars,Mohammad Rizwan,Yasir Khan,Shaheen Shah Afridi,0,0,,,,,,,,,
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,0.7,Multan Sultans,Lahore Qalandars,Mohammad Rizwan,Yasir Khan,Shaheen Shah Afridi,0,0,,,,,,,,,
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,1.1,Multan Sultans,Lahore Qalandars,Yasir Khan,Mohammad Rizwan,TK Curran,4,0,,,,,,,,,
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,1.2,Multan Sultans,Lahore Qalandars,Yasir Khan,Mohammad Rizwan,TK Curran,2,0,,,,,,,,,
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,1.3,Multan Sultans,Lahore Qalandars,Yasir Khan,Mohammad Rizwan,TK Curran,0,0,,,,,,,,,
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,1.4,Multan Sultans,Lahore Qalandars,Yasir Khan,Mohammad Rizwan,TK Curran,1,0,,,,,,,,,
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,1.5,Multan Sultans,Lahore Qalandars,Mohammad Rizwan,Yasir Khan,TK Curran,1,0,,,,,,,,,
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,1.6,Multan Sultans,Lahore Qalandars,Yasir Khan,Mohammad Rizwan,TK Curran,0,0,,,,,,,,,
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,2.1,Multan Sultans,Lahore Qalandars,Mohammad Rizwan,Yasir Khan,Shaheen Shah Afridi,2,0,,,,,,,,,
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,2.2,Multan Sultans,Lahore Qalandars,Mohammad Rizwan,Yasir Khan,Shaheen Shah Afridi,0,0,,,,,,,,,
1475253,2025,2025-04-26,"Gaddafi Stadium, Lahore",1,2.3,Multan Sultans,Lahore Qalandars,Mohammad Rizwan,Yasir Khan,Shaheen Shah Afridi,0,0,,,,,,,,,
