match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,0.1,Lahore Qalandars,Islamabad United,Fakhar Zaman,Muhammad Naeem,Naseem Shah,0,0,,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,0.2,Lahore Qalandars,Islamabad United,Fakhar Zaman,Muhammad Naeem,Naseem Shah,0,0,,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,0.3,Lahore Qalandars,Islamabad United,Fakhar Zaman,Muhammad Naeem,Naseem Shah,1,0,,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,0.4,Lahore Qalandars,Islamabad United,Muhammad Naeem,Fakhar Zaman,Naseem Shah,0,0,,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,0.5,Lahore Qalandars,Islamabad United,Muhammad Naeem,Fakhar Zaman,Naseem Shah,0,0,,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,0.6,Lahore Qalandars,Islamabad United,Muhammad Naeem,Fakhar Zaman,Naseem Shah,0,0,,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,1.1,Lahore Qalandars,Islamabad United,Fakhar Zaman,Muhammad Naeem,RP Meredith,0,1,,,,1,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,1.2,Lahore Qalandars,Islamabad United,Muhammad Naeem,Fakhar Zaman,RP Meredith,1,0,,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,1.3,Lahore Qalandars,Islamabad United,Fakhar Zaman,Muhammad Naeem,RP Meredith,0,0,,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,1.4,Lahore Qalandars,Islamabad United,Fakhar Zaman,Muhammad Naeem,RP Meredith,0,1,1,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,1.5,Lahore Qalandars,Islamabad United,Fakhar Zaman,Muhammad Naeem,RP Meredith,0,0,,,,,,caught,Fakhar Zaman,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,1.6,Lahore Qalandars,Islamabad United,Abdullah Shafique,Muhammad Naeem,RP Meredith,1,0,,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,1.7,Lahore Qalandars,Islamabad United,Muhammad Naeem,Abdullah Shafique,RP Meredith,0,0,,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,2.1,Lahore Qalandars,Islamabad United,Abdullah Shafique,Muhammad Naeem,Naseem Shah,2,0,,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,2.2,Lahore Qalandars,Islamabad United,Abdullah Shafique,Muhammad Naeem,Naseem Shah,4,0,,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,2.3,Lahore Qalandars,Islamabad United,Abdullah Shafique,Muhammad Naeem,Naseem Shah,0,0,,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,2.4,Lahore Qalandars,Islamabad United,Abdullah Shafique,Muhammad Naeem,Naseem Shah,4,0,,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,2.5,Lahore Qalandars,Islamabad United,Abdullah Shafique,Muhammad Naeem,Naseem Shah,1,0,,,,,,,,,
1475238,2025,2025-04-11,Rawalpindi Cricket Stadium,1,2.6,Lahore Qalandars,Islamabad United,Muhammad Naeem,Abdullah Shafique,Naseem Shah,6,0,,,,,,,,,
