match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1475243,2025,2025-04-15,"National Stadium, Karachi",1,0.1,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Muhammad Naeem,AF Milne,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,0.2,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Muhammad Naeem,AF Milne,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,0.3,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Muhammad Naeem,AF Milne,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,0.4,Lahore Qalandars,Karachi Kings,Muhammad Naeem,Fakhar Zaman,AF Milne,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,0.5,Lahore Qalandars,Karachi Kings,Muhammad Naeem,Fakhar Zaman,AF Milne,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,0.6,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Muhammad Naeem,AF Milne,4,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,1.1,Lahore Qalandars,Karachi Kings,Muhammad Naeem,Fakhar Zaman,Hasan Ali,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,1.2,Lahore Qalandars,Karachi Kings,Muhammad Naeem,Fakhar Zaman,Hasan Ali,6,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,1.3,Lahore Qalandars,Karachi Kings,Muhammad Naeem,Fakhar Zaman,Hasan Ali,0,0,,,,,,caught,Muhammad Naeem,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,1.4,Lahore Qalandars,Karachi Kings,Abdullah Shafique,Fakhar Zaman,Hasan Ali,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,1.5,Lahore Qalandars,Karachi Kings,Abdullah Shafique,Fakhar Zaman,Hasan Ali,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,1.6,Lahore Qalandars,Karachi Kings,Abdullah Shafique,Fakhar Zaman,Hasan Ali,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,2.1,Lahore Qalandars,Karachi Kings,Abdullah Shafique,Fakhar Zaman,AF Milne,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,2.2,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Abdullah Shafique,AF Milne,4,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,2.3,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Abdullah Shafique,AF Milne,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,2.4,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Abdullah Shafique,AF Milne,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,2.5,Lahore Qalandars,Karachi Kings,Abdullah Shafique,Fakhar Zaman,AF Milne,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,2.6,Lahore Qalandars,Karachi Kings,Abdullah Shafique,Fakhar Zaman,AF Milne,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,3.1,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Abdullah Shafique,Hasan Ali,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,3.2,Lahore Qalandars,Karachi Kings,Fakhar Zaman,Abdullah Shafique,Hasan Ali,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,3.3,Lahore Qalandars,Karachi Kings,Abdullah Shafique,Fakhar Zaman,Hasan Ali,0,1,1,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,3.4,Lahore Qalandars,Karachi Kings,Abdullah Shafique,Fakhar Zaman,Hasan Ali,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,3.5,Lahore Qalandars,Karachi Kings,Abdullah Shafique,Fakhar Zaman,Hasan Ali,4,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,3.6,Lahore Qalandars,Karachi Kings,Abdullah Shafique,Fakhar Zaman,Hasan Ali,0,0,,,,,,caught,Abdullah Shafique,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,3.7,Lahore Qalandars,Karachi Kings,DJ Mitchell,Fakhar Zaman,Hasan Ali,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,4.1,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,AF Milne,4,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,4.2,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,AF Milne,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,4.3,Lahore Qalandars,Karachi Kings,DJ Mitchell,Fakhar Zaman,AF Milne,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,4.4,Lahore Qalandars,Karachi Kings,DJ Mitchell,Fakhar Zaman,AF Milne,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,4.5,Lahore Qalandars,Karachi Kings,DJ Mitchell,Fakhar Zaman,AF Milne,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,4.6,Lahore Qalandars,Karachi Kings,DJ Mitchell,Fakhar Zaman,AF Milne,4,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,5.1,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,Abbas Afridi,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,5.2,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,Abbas Afridi,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,5.3,Lahore Qalandars,Karachi Kings,DJ Mitchell,Fakhar Zaman,Abbas Afridi,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,5.4,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,Abbas Afridi,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,5.5,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,Abbas Afridi,4,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,5.6,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,Abbas Afridi,4,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,6.1,Lahore Qalandars,Karachi Kings,DJ Mitchell,Fakhar Zaman,Fawad Ali,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,6.2,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,Fawad Ali,0,1,1,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,6.3,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,Fawad Ali,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,6.4,Lahore Qalandars,Karachi Kings,DJ Mitchell,Fakhar Zaman,Fawad Ali,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,6.5,Lahore Qalandars,Karachi Kings,DJ Mitchell,Fakhar Zaman,Fawad Ali,4,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,6.6,Lahore Qalandars,Karachi Kings,DJ Mitchell,Fakhar Zaman,Fawad Ali,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,6.7,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,Fawad Ali,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,7.1,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,Khushdil Shah,0,1,1,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,7.2,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,Khushdil Shah,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,7.3,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,Khushdil Shah,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,7.4,Lahore Qalandars,Karachi Kings,DJ Mitchell,Fakhar Zaman,Khushdil Shah,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,7.5,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,Khushdil Shah,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,7.6,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,Khushdil Shah,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,7.7,Lahore Qalandars,Karachi Kings,DJ Mitchell,Fakhar Zaman,Khushdil Shah,0,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,8.1,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,Fawad Ali,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,8.2,Lahore Qalandars,Karachi Kings,DJ Mitchell,Fakhar Zaman,Fawad Ali,4,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,8.3,Lahore Qalandars,Karachi Kings,DJ Mitchell,Fakhar Zaman,Fawad Ali,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,8.4,Lahore Qalandars,Karachi Kings,Fakhar Zaman,DJ Mitchell,Fawad Ali,1,0,,,,,,,,,
1475243,2025,2025-04-15,"National Stadium, Karachi",1,8.5,Lahore Qalandars,Karachi Kings,DJ Mitchell,Fakhar Zaman,Fawad Ali,2,0,,,,,,,,,
