match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,0.1,Quetta Gladiators,Islamabad United,Saud Shakeel,FH Allen,Naseem Shah,4,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,0.2,Quetta Gladiators,Islamabad United,Saud Shakeel,FH Allen,Naseem Shah,1,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,0.3,Quetta Gladiators,Islamabad United,FH Allen,Saud Shakeel,Naseem Shah,1,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,0.4,Quetta Gladiators,Islamabad United,Saud Shakeel,FH Allen,Naseem Shah,0,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,0.5,Quetta Gladiators,Islamabad United,Saud Shakeel,FH Allen,Naseem Shah,2,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,0.6,Quetta Gladiators,Islamabad United,Saud Shakeel,FH Allen,Naseem Shah,1,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,1.1,Quetta Gladiators,Islamabad United,Saud Shakeel,FH Allen,BJ Dwarshuis,4,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,1.2,Quetta Gladiators,Islamabad United,Saud Shakeel,FH Allen,BJ Dwarshuis,0,1,1,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,1.3,Quetta Gladiators,Islamabad United,Saud Shakeel,FH Allen,BJ Dwarshuis,0,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,1.4,Quetta Gladiators,Islamabad United,Saud Shakeel,FH Allen,BJ Dwarshuis,0,0,,,,,,caught,Saud Shakeel,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,1.5,Quetta Gladiators,Islamabad United,RR Rossouw,FH Allen,BJ Dwarshuis,0,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,1.6,Quetta Gladiators,Islamabad United,RR Rossouw,FH Allen,BJ Dwarshuis,6,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,1.7,Quetta Gladiators,Islamabad United,RR Rossouw,FH Allen,BJ Dwarshuis,4,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,2.1,Quetta Gladiators,Islamabad United,FH Allen,RR Rossouw,Naseem Shah,4,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,2.2,Quetta Gladiators,Islamabad United,FH Allen,RR Rossouw,Naseem Shah,4,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,2.3,Quetta Gladiators,Islamabad United,FH Allen,RR Rossouw,Naseem Shah,1,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,2.4,Quetta Gladiators,Islamabad United,RR Rossouw,FH Allen,Naseem Shah,1,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,2.5,Quetta Gladiators,Islamabad United,FH Allen,RR Rossouw,Naseem Shah,4,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,2.6,Quetta Gladiators,Islamabad United,FH Allen,RR Rossouw,Naseem Shah,4,0,,,,,,,,,
1475268,2025,2025-05-21,"Gaddafi Stadium, Lahore",1,3.1,Quetta Gladiators,Islamabad United,RR Rossouw,FH Allen,Salman Irshad,0,0,,,,,,,,,
