match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1475271,2025,2025-05-25,"Gaddafi Stadium, Lahore",1,0.1,Quetta Gladiators,Lahore Qalandars,Saud Shakeel,FH Allen,Shaheen Shah Afridi,0,0,,,,,,,,,
1475271,2025,2025-05-25,"Gaddafi Stadium, Lahore",1,0.2,Quetta Gladiators,Lahore Qalandars,Saud Shakeel,FH Allen,Shaheen Shah Afridi,1,0,,,,,,,,,
1475271,2025,2025-05-25,"Gaddafi Stadium, Lahore",1,0.3,Quetta Gladiators,Lahore Qalandars,FH Allen,Saud Shakeel,Shaheen Shah Afridi,0,0,,,,,,,,,
1475271,2025,2025-05-25,"Gaddafi Stadium, Lahore",1,0.4,Quetta Gladiators,Lahore Qalandars,FH Allen,Saud Shakeel,Shaheen Shah Afridi,1,0,,,,,,,,,
1475271,2025,2025-05-25,"Gaddafi Stadium, Lahore",1,0.5,Quetta Gladiators,Lahore Qalandars,Saud Shakeel,FH Allen,Shaheen Shah Afridi,0,1,1,,,,,,,,
1475271,2025,2025-05-25,"Gaddafi Stadium, Lahore",1,0.6,Quetta Gladiators,Lahore Qalandars,Saud Shakeel,FH Allen,Shaheen Shah Afridi,2,0,,,,,,,,,
1475271,2025,2025-05-25,"Gaddafi Stadium, Lahore",1,0.7,Quetta Gladiators,Lahore Qalandars,Saud Shakeel,FH Allen,Shaheen Shah Afridi,0,0,,,,,,,,,
1475271,2025,2025-05-25,"Gaddafi Stadium, Lahore",1,1.1,Quetta Gladiators,Lahore Qalandars,FH Allen,Saud Shakeel,Salman Mirza,0,0,,,,,,,,,
1475271,2025,2025-05-25,"Gaddafi Stadium, Lahore",1,1.2,Quetta Gladiators,Lahore Qalandars,FH Allen,Saud Shakeel,Salman Mirza,4,0,,,,,,,,,
1475271,2025,2025-05-25,"Gaddafi Stadium, Lahore",1,1.3,Quetta Gladiators,Lahore Qalandars,FH Allen,Saud Shakeel,Salman Mirza,0,0,,,,,,,,,
